ds,y
2017-02-13,1.9459101490553132
2017-02-14,1.791759469228055
2017-02-15,2.0794415416798357
2017-02-16,2.3978952727983707
2017-02-17,2.6390573296152584
2017-02-21,2.302585092994046
2017-02-22,2.833213344056216
2017-02-23,2.6390573296152584
2017-02-24,2.1972245773362196
2017-02-27,1.6094379124341003
2017-02-28,1.0986122886681098
